expid,year,season,host,route1,route2,campsites,nation,leaders,success1,success2,claimed,disputed,countries,bcdate,smtdate,smttime,smthour,smtmin,smtdays,totdays,termdate,termreason,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,chksum
EVER17137,2017,1,1,S Col-SE Ridge,,"BC(24/04,5400m),C1(01/05,6100m),C2(03/05,6400m),C3(22/05,7000m),C4(23/05,7950m),Smt(25/05)",Japan,Takanobu Kajiyama,TRUE,FALSE,FALSE,FALSE,,2017/4/24,2017/5/25,0700,7,0,31,34,2017/5/28,1,8850,FALSE,FALSE,FALSE,4,0,7,6,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459961
EVER17138,2017,1,1,S Col-SE Ridge,,"BC(07/04,5350m),C1(15/04,6100m),C2(19/04,6450m),C3(22/04,7200m),C4(08,24/05,7900m),xxx(25/05,8130m)",Hungary,David Klein,FALSE,FALSE,FALSE,FALSE,,2017/4/7,2017/5/25,,,,48,51,2017/5/28,9,8130,FALSE,FALSE,FALSE,4,0,2,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,Climbalaya,TRUE,TRUE,FALSE,FALSE,FALSE,2459961
EVER17139,2017,1,1,S Col-SE Ridge,,"BC(20/04,5400m),C1(27/04,6100m),C2(28/04,6500m),C3(19/05,7200m),C4(20/05,7950m),xxx(21/05,8650m)",Russia,Mariana Kyrgys,FALSE,FALSE,FALSE,FALSE,,2017/4/20,2017/5/21,,,,31,35,2017/5/25,8,8650,FALSE,FALSE,FALSE,4,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks/Yeti Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17140,2017,1,1,S Col-SE Ridge,,"BC(16/04,5400m),C1(6100m),C2(24/04,6390m),C3(20/05,7410m),C4(22/05,7950m),Smt(25/05)",Germany,Karl Nesseler,TRUE,FALSE,FALSE,FALSE,,2017/4/16,2017/5/25,0730,7,30,39,41,2017/5/27,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2459961
EVER17141,2017,1,1,S Col-SE Ridge,,"BC(16/05,5350m),C1(25/05,6200m),C2(25/05,6500m),C3(26/05,7000m),C4(26/05,7800m),xxx(27/05,8500m)",France,Elisabeth Revol,FALSE,FALSE,FALSE,FALSE,,2017/5/16,2017/5/27,,,,11,12,2017/5/28,4,8500,FALSE,FALSE,FALSE,4,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Mountain Experience,TRUE,TRUE,FALSE,FALSE,TRUE,2459963
EVER17142,2017,1,1,S Col-SE Ridge,,"BC(10/04,5350m),C1(18/04,6100m),C2(19/04,6500m),C3(21/04,7100m),C4(15/05,7900m),Smt(16/05)",China,Sun Ye,TRUE,FALSE,FALSE,FALSE,,2017/4/10,2017/5/16,0630,6,30,36,43,2017/5/23,1,8850,FALSE,FALSE,FALSE,4,0,4,3,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Brothers Summiters/Himalayan Human Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17143,2017,1,1,S Col-SE Ridge,,"BC(17/04,5350m),C1(21/04,6100m),C2(22/04,6500m),C3(18/05,7370m),C4(19/05,7900m),Smt(20/05)",UK,John Wood,TRUE,FALSE,FALSE,FALSE,,2017/4/17,2017/5/20,0945,9,45,33,35,2017/5/22,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Ski Trek (Satori permit),TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17144,2017,1,1,S Col-SE Ridge,,"BC(07/04,5350m),C1(27/04,6100m),C2(04/05,6500m),C3(21/05,7300m),C4(22/05,7900m),xxx(23/05,8600m)",India,Umesh Zirpe,FALSE,FALSE,FALSE,FALSE,,2017/4/7,2017/5/23,,,,46,47,2017/5/24,4,8600,FALSE,FALSE,FALSE,4,0,3,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Peak Promotion,TRUE,TRUE,FALSE,FALSE,FALSE,2459959
EVER17145,2017,1,1,S Col-SE Ridge,,"BC,C1,C2,C3,C4,xxx(20/05,8750m)",Slovakia,Vladimir Strba,FALSE,FALSE,FALSE,FALSE,,  -   -,2017/5/20,,,,0,0,  -   -,7,8750,FALSE,FALSE,FALSE,4,0,1,0,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Died of AMS at C4,,Utmost Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17147,2017,1,1,S Col-SE Ridge,,"BC(5350m),xxx",Nepal,Min Bahadur Sherchan,FALSE,FALSE,FALSE,FALSE,,  -   -,  -   -,,,,0,0,  -   -,6,0,FALSE,FALSE,FALSE,0,0,2,0,1,5,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Summit Nepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2062
EVER17148,2017,1,1,S Col-SE Ridge,,"BC(16/04,5300m),C1,C2,C3,C4,Smt(20/05)",India,Ravi Kumar,TRUE,FALSE,FALSE,FALSE,,2017/4/16,2017/5/20,1328,13,28,34,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,1,1,1,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks (Seven Summit Treks permit),TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17149,2017,1,1,S Col-SE Ridge,,"BC(),C1(),C2(),C3(),C4(),Smt(19/05)",Nepal,Sushil Sherma Limbu,TRUE,FALSE,FALSE,FALSE,,2017/4/18,2017/5/20,0853,8,53,32,35,2017/5/23,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17150,2017,1,1,S Col-SE Ridge,,"BC(21/04,5300m),C1(01/05,6100m),C2(02/05,6500m),C3(19/05,6900m),C4(20/05,7900m),Smt(21/05)",Nepal,Bhumira Gurung,TRUE,FALSE,FALSE,FALSE,,2017/4/21,2017/5/21,1500,15,0,30,33,2017/5/24,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17151,2017,1,1,S Col-SE Ridge,,"BC(12/04,5300m),C1(25/04,6100m),C2(26/04,6400m),C3(18/05,7200m),C4(19/05,7900m),Smt(20,25/05)",S Africa,Wilmien Van der Merwe,TRUE,FALSE,FALSE,FALSE,Malaysia,2017/4/12,2017/5/20,0845,8,45,38,46,2017/5/28,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Hachoodan frostbitten toe and hand (not serious),First vegan from Malaysia,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17152,2017,1,1,S Col-SE Ridge,,"BC(16/04,5367m),C1(24/04,6100m),C2(25/04,6450m),C3(17/05,7100m),C4(18/05,7900m),xxx",India,Samir Nicholas Patham,FALSE,FALSE,FALSE,FALSE,,2017/4/16,2017/5/18,,,,32,36,2017/5/22,4,7900,FALSE,FALSE,FALSE,4,0,3,0,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Mega Adventures (Dream Himalaya permit),TRUE,TRUE,FALSE,FALSE,FALSE,2459954
EVER17153,2017,1,1,S Col-SE Ridge,,"BC(23/04,5400m),C1(27/04,6000m),C2(28/04,6400m),C3(07/05,7300m),C4(19/05,7900m),Smt(21/05)",S Korea,Jang Hun-Moo,TRUE,FALSE,FALSE,FALSE,,2017/4/23,2017/5/21,0830,8,30,28,30,2017/5/23,1,8850,FALSE,FALSE,FALSE,4,0,5,1,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Frostbitten toe and hand of PARK (serious)
",,Trekking Camp Nepal,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17154,2017,1,1,S Col-SE Ridge,,"BC(17/04,4700m),C1(03/05,6100m),xxx",S Africa,Ryan Sean Davy,FALSE,FALSE,FALSE,FALSE,,2017/4/17,2017/5/3,,,,16,17,2017/5/4,14,6100,FALSE,FALSE,FALSE,1,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,None,TRUE,TRUE,FALSE,FALSE,FALSE,2459939
EVER17155,2017,1,1,S Col-SE Ridge,,"BC(23/04,5350m),C1,C2,C3,C4(18/05,7950m),Smt(20-22/05)",Nepal,Pemba Dorje Sherpa,TRUE,FALSE,FALSE,FALSE,,2017/4/23,2017/5/20,0600,6,0,27,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,4,3,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,Kanchhi Maya Tamang is 1st Tamang women from Nepal to climb Everest,Sherpa Shepherds,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17156,2017,1,1,S Col-SE Ridge,,"BC(16/04,5350m),C1,C2(06/05,6400m),xxx",Bangladesh,Mridula Amatun Noor,FALSE,FALSE,FALSE,FALSE,Japan,2017/4/16,2017/5/6,,,,20,0,  -   -,7,6400,FALSE,FALSE,FALSE,2,0,2,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,FALSE,FALSE,FALSE,2459942
EVER17157,2017,1,1,S Col-SE Ridge,,,Australia,Samuel Sealey,TRUE,FALSE,FALSE,FALSE,"China, Greece, India, Italy, Japan, Malaysia",  -   -,2017/5/20,0645,6,45,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,10,7,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Satori Adventures,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17158,2017,1,1,S Col-SE Ridge,,"BC(20/04,5350m),(23/04,6100m),C2(30/04,6400m),C3(16/05,7200m),C4(17/05,8000m),xxx(20/05,8300m)",Norway,Guri Anne Hansen,FALSE,FALSE,FALSE,FALSE,,2017/4/20,2017/5/20,,,,30,32,2017/5/22,8,8300,FALSE,FALSE,FALSE,4,0,2,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Tseringma Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2459956
EVER17159,2017,1,1,S Col-SE Ridge,,"BC(18/04,5350m),C1(6100m),C2(6400m),C3(7300m),C4(19/05,7950m),Smt(21/05)",Iceland,Vilborg Gissurardottir,TRUE,FALSE,FALSE,FALSE,,2017/4/18,2017/5/21,0900,9,0,33,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17160,2017,1,1,S Col-SE Ridge,,"BC,C1,C2,C3,C4,Smt(21/05)",China,Hu Tao,TRUE,FALSE,FALSE,FALSE,,  -   -,2017/5/21,0700,7,0,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,4,4,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17161,2017,1,1,S Col-SE Ridge,,"BC(10/04,5350m),C1(16/04,6100m),C2(24/04,6400m),C3(07/05,7350m),C4(21/05,8000m),Smt(22/05)",Kosovo,Nazmi Hasanramaj,TRUE,FALSE,FALSE,FALSE,,2017/4/10,2017/5/22,0615,6,15,42,45,2017/5/25,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Traverse,TRUE,TRUE,FALSE,FALSE,FALSE,2459958
EVER17162,2017,1,1,S Col-SE Ridge,,"BC(5350m),C1,C2(6500m),C3,Lhot.C4(16/05,7800m),xxx",Australia,Gilian Kit Wai Lee,FALSE,FALSE,FALSE,FALSE,,  -   -,2017/5/16,,,,0,0,2017/5/22,4,7800,FALSE,FALSE,FALSE,4,0,1,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides?,TRUE,TRUE,FALSE,FALSE,FALSE,2459952
EVER17163,2017,1,1,S Col-SE Ridge,,Smt(21/05),Nepal,Naba Raj Bastola,TRUE,FALSE,FALSE,FALSE,,  -   -,2017/5/21,0630,6,30,0,0,  -   -,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2459957
EVER17164,2017,1,1,S Col-SE Ridge,,"BC(24/04,5200m),C2(28/04,6400m),xxx",Mexico,David Pastor,FALSE,FALSE,FALSE,FALSE,,2017/4/24,2017/4/28,,,,4,8,2017/5/2,7,6400,FALSE,FALSE,FALSE,2,0,1,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,Beyul Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,2459934
EVER17195,2017,1,1,S Col-SE Ridge,,"BC(16/04,5363m),C1(25/04,6000m),C2(26/04,6400m),C3(28/04,7300m),C4(15/05,8000m),Smt(16/05)",Romania,Justin Ionescu,TRUE,FALSE,FALSE,FALSE,,2017/4/16,2017/5/16,0900,9,0,30,35,2017/5/21,1,8850,FALSE,FALSE,FALSE,4,0,1,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Himalayan Wanderer,TRUE,TRUE,FALSE,FALSE,FALSE,2463417
EVER17401,2017,4,1,S Col-SE Ridge,,"BC(02/01,5350m),C1(08/01,6050m),C2(10/01,6520m),C3(23/01,7100m),xxx(30/01,7900m)",Spain,Alex Chicon (Txikon),FALSE,FALSE,FALSE,FALSE,Pakistan,2018/1/2,2018/1/30,,,,28,58,2018/3/1,4,7900,FALSE,FALSE,FALSE,3,6000,2,0,0,7,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2463811
EVER18101,2018,1,1,S Col-SE Ridge,,Smt(13/05),Nepal,Sherpa Rope-Fixing,TRUE,FALSE,FALSE,FALSE,,2018/4/10,2018/5/13,1530,15,30,33,0,  -   -,1,8850,FALSE,FALSE,FALSE,0,0,0,0,0,8,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,FALSE,FALSE,FALSE,2461620
EVER18102,2018,1,1,S Col-SE Ridge,,"BC,C1,C2,C3,C4,Smt(19-21/05)",Nepal,Dawa Steven Sherpa,TRUE,FALSE,FALSE,FALSE,"Denmark, India, Mexico, Nepal, S Africa",2018/4/14,2018/5/19,0832,8,32,35,39,2018/5/23,1,8850,FALSE,FALSE,FALSE,4,0,15,9,0,15,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461626
EVER18103,2018,1,1,S Col-SE Ridge,,"BC(16/04,5350m),C1,C2,C3,C4,Smt(20-21/05)",India,Loveraj Singh Dharmshaktu,TRUE,FALSE,FALSE,FALSE,,2018/4/16,2018/5/20,0700,7,0,34,0,  -   -,1,8850,FALSE,FALSE,FALSE,0,0,15,15,0,15,15,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461627
EVER18104,2018,1,1,S Col-SE Ridge,,"BC(18/04,5300m),C1(08/05,5900m),C2(09/05,6400m),C3(18/05,7300m),C4(19/05,7900m),Smt(20-21/05)",India,Sanjay K. Gunjyal,TRUE,FALSE,FALSE,FALSE,,2018/4/18,2018/5/20,0800,8,0,32,35,2018/5/23,1,8850,FALSE,FALSE,FALSE,4,0,12,8,0,12,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,2461627
EVER18106,2018,1,1,S Col-SE Ridge,,"BC(13/04,5350m),C1(22/04,5900m),C2(24/04,6440m),C3(17/05,7000m),C4(18/05,7900m),Smt(19/05)",New Zealand,Robert Smith,TRUE,FALSE,FALSE,FALSE,"Australia, Canada, Ireland, USA",2018/4/13,2018/5/19,0400,4,0,36,43,2018/5/26,1,8850,FALSE,FALSE,FALSE,4,0,10,8,0,22,13,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461626
EVER18107,2018,1,1,S Col-SE Ridge,,"BC(30/03,5350m),C1(20/04,5900m),C2(22/04,6440m),C3(14/05,7000m),C4(15/05,7900m),Smt(16/05)",New Zealand,Guy Cotter,TRUE,FALSE,FALSE,FALSE,Singapore,2018/3/30,2018/5/16,0800,8,0,47,57,2018/5/26,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,4,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461623
EVER18108,2018,1,1,S Col-SE Ridge,,"BC(12/04,5350m),C1(19/04,5900m),C2(21/04,6400m),C3(16/05,7000m),C4(17/05,7900m),Smt(18/05)",USA,Garrett Madison,TRUE,FALSE,FALSE,FALSE,"S Africa, UK",2018/4/12,2018/5/18,0500,5,0,36,39,2018/5/21,1,8850,FALSE,FALSE,FALSE,4,0,11,8,0,21,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461625
EVER18109,2018,1,1,S Col-SE Ridge,,"BC(16/04,5350m),C1(21/04,5900m),C2(10/05,6400m),C3(12/05,700),C4(13/05,7900m),Smt(14/05)",UK,Ed Wardle,TRUE,FALSE,FALSE,FALSE,,2018/4/16,2018/5/14,0850,8,50,28,31,2018/5/17,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461621
EVER18110,2018,1,1,S Col-SE Ridge,,"BC(14/04,5350m),C1(21/04,5900m),C2(23/04,6400m),C3(13/05,7000m),C4(16/05,7900m),Smt(17-18/05)",UK,Tim Mosedale,TRUE,FALSE,FALSE,FALSE,"Australia, Ireland, Macedonia",2018/4/14,2018/5/17,0840,8,40,33,38,2018/5/22,1,8850,FALSE,FALSE,FALSE,4,0,7,4,1,8,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Petkov died of probable heart attack,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461624
EVER18111,2018,1,1,S Col-SE Ridge,,"BC(18/04,5350m),C1(21/04,5900m),C2(22/04,6400m),C3(12/05,7000m),C4(13/05,7900m),Smt(14/05)",UK,Jon Gupta,TRUE,FALSE,FALSE,FALSE,Australia,2018/4/18,2018/5/14,0730,7,30,26,29,2018/5/17,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461621
EVER18112,2018,1,1,S Col-SE Ridge,,"BC(17/04,5350m),C1(21/04,5900m),C2(26/04,6350m),C3(14/05,7000m),C4(15/05,7900m),Smt(16-17,21/05)",UK,Victor Saunders,TRUE,FALSE,FALSE,FALSE,"Brazil, France, Germany, Ireland",2018/4/17,2018/5/16,1130,11,30,29,36,2018/5/23,1,8850,FALSE,FALSE,FALSE,4,0,9,8,0,7,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461623
EVER18113,2018,1,1,S Col-SE Ridge,,"BC(20/04,5350m),C1(23/04,5900m),C2(24/04,6500m),C3(13/05,7000m),C4(14/05,7900m),Smt(16/05)",UK,Kenton Cool,TRUE,FALSE,FALSE,FALSE,USA,2018/4/20,2018/5/16,0730,7,30,26,28,2018/5/18,1,8850,FALSE,FALSE,FALSE,4,0,4,3,0,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461623
EVER18114,2018,1,1,S Col-SE Ridge,,"BC(08/04,5350m),C1(19/04,5900m),C2(24/04,6300m),C3(02/05,7100m),C4(15/05,7900m),Smt(16/05)",UK,David Hamilton,TRUE,FALSE,FALSE,FALSE,"Ireland, Norway, USA",2018/4/8,2018/5/16,1200,12,0,38,41,2018/5/19,1,8850,FALSE,FALSE,FALSE,4,0,5,4,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461623
EVER18115,2018,1,1,S Col-SE Ridge,,"BC(16/04,5350m),C1(5900m),C2(23/04,6440m),C3(7000m),C4(14/05,7900m),Smt(24/05)",UK,Jonathan Griffith,TRUE,FALSE,FALSE,FALSE,Nepal,2018/4/16,2018/5/24,1000,10,0,38,41,2018/5/27,1,8850,FALSE,FALSE,FALSE,4,0,2,2,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,2461631
EVER18116,2018,1,1,S Col-SE Ridge,,"BC(11/04,5350m),C1(5900m),C2(6400m),C3(7000m),C4(7900m),Smt(14,16,19/05)",Nepal,Seven Summit Treks,TRUE,FALSE,FALSE,FALSE,"Algeria, Australia, Bulgaria, Canada, India, Norway, Romania, Spain, UK, USA",2018/4/11,2018/5/14,0730,7,30,33,39,2018/5/20,1,8850,FALSE,FALSE,FALSE,4,0,16,7,0,15,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461621
EVER18117,2018,1,1,S Col-SE Ridge,,"BC(18/04,5350m),C1(23/04,5900m),C2(24/04,6400m),C3(30/04,7000m),C4(15/05,7900m),Smt(16-17/05)",China,Song Yu-Jiang,TRUE,FALSE,FALSE,FALSE,USA,2018/4/18,2018/5/16,0800,8,0,28,33,2018/5/21,1,8850,FALSE,FALSE,FALSE,4,0,16,9,0,20,12,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461623
EVER18118,2018,1,1,S Col-SE Ridge,,"BC(20/04,5350m),C1(27/04,5900m),C2(28/04,6400m),C3(18/05,7000m),C4(19/05,7900m),Smt(20-21/05)",China,Zhang Wei,TRUE,FALSE,FALSE,FALSE,,2018/4/20,2018/5/20,0350,3,50,30,33,2018/5/23,1,8850,FALSE,FALSE,FALSE,4,0,12,7,0,11,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461627
EVER18119,2018,1,1,S Col-SE Ridge,,"BC(19/04,5300m),C1(25/04,5900m),C2(26/04,6400m),C3(07/05,7200m),C4(16/05,7900m),Smt(17/05)",Italy,Marco Camandona,TRUE,FALSE,FALSE,FALSE,,2018/4/19,2018/5/17,0545,5,45,28,35,2018/5/24,1,8850,FALSE,FALSE,FALSE,4,0,4,2,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461624
EVER18120,2018,1,1,S Col-SE Ridge,,"BC(19/04,5350m),C1(6000m),C2(25/04,6390m),C3(12/05,6905m),C4(13/05,7900m),Smt(14,16/05)",Czech Republic,Miroslav Hrad,TRUE,FALSE,FALSE,FALSE,,2018/4/19,2018/5/14,1015,10,15,25,29,2018/5/18,1,8850,FALSE,FALSE,FALSE,4,0,4,2,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Grabmueller frostbite on both hands,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461621
EVER18121,2018,1,1,S Col-SE Ridge,,"BC(17/04,5350m),C1(21/04,6080m),C2(22/04,6490m),C3(12/05,7060m),C4(13/05,7900m),Smt(14/05)",Ukraine,Taras Pozdnii,TRUE,FALSE,FALSE,FALSE,,2018/4/17,2018/5/14,0900,9,0,27,29,2018/5/16,1,8850,FALSE,FALSE,FALSE,4,0,4,3,0,3,3,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Lama Babu Sherpa fell from South Summit (body was not found); Pozdnii's snowblindness and frostbite,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461621
EVER18122,2018,1,1,S Col-SE Ridge,,"BC(26/04,5350m),C1(04/05,5900m),C2(05/05,6400m),C3(16/05,7000m),C4(17/05,7900m),Smt(18/05)",USA,Daniel Stringham,TRUE,FALSE,FALSE,FALSE,Australia,2018/4/26,2018/5/18,0730,7,30,22,24,2018/5/20,1,8850,FALSE,FALSE,FALSE,4,0,4,4,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,2461625
